+--------------------------------+------------------------------------------------------+--------------------------------------------------------------------------------------+--------+
| Mod name                       | Registry name                                        | Entity class name                                                                    |     ID |
| Minecraft                      | minecraft:ender_pearl                                | net.minecraft.entity.item.EntityEnderPearl                                           |     14 |
| Minecraft                      | minecraft:enderman                                   | net.minecraft.entity.monster.EntityEnderman                                          |     58 |
| Minecraft                      | minecraft:endermite                                  | net.minecraft.entity.monster.EntityEndermite                                         |     67 |
| Minecraft                      | minecraft:evocation_fangs                            | net.minecraft.entity.projectile.EntityEvokerFangs                                    |     33 |
| Minecraft                      | minecraft:evocation_illager                          | net.minecraft.entity.monster.EntityEvoker                                            |     34 |
| Minecraft                      | minecraft:eye_of_ender_signal                        | net.minecraft.entity.item.EntityEnderEye                                             |     15 |
| Minecraft                      | minecraft:falling_block                              | net.minecraft.entity.item.EntityFallingBlock                                         |     21 |
| Minecraft                      | minecraft:fireball                                   | net.minecraft.entity.projectile.EntityLargeFireball                                  |     12 |
| Minecraft                      | minecraft:fireworks_rocket                           | net.minecraft.entity.item.EntityFireworkRocket                                       |     22 |
| Minecraft                      | minecraft:furnace_minecart                           | net.minecraft.entity.item.EntityMinecartFurnace                                      |     44 |
| Minecraft                      | minecraft:ghast                                      | net.minecraft.entity.monster.EntityGhast                                             |     56 |
| Minecraft                      | minecraft:giant                                      | net.minecraft.entity.monster.EntityGiantZombie                                       |     53 |
| Minecraft                      | minecraft:guardian                                   | net.minecraft.entity.monster.EntityGuardian                                          |     68 |
| Minecraft                      | minecraft:hopper_minecart                            | net.minecraft.entity.item.EntityMinecartHopper                                       |     46 |
| Minecraft                      | minecraft:horse                                      | net.minecraft.entity.passive.EntityHorse                                             |    100 |
| Minecraft                      | minecraft:husk                                       | net.minecraft.entity.monster.EntityHusk                                              |     23 |
| Minecraft                      | minecraft:illusion_illager                           | net.minecraft.entity.monster.EntityIllusionIllager                                   |     37 |
| Minecraft                      | minecraft:item                                       | net.minecraft.entity.item.EntityItem                                                 |      1 |
| Minecraft                      | minecraft:item_frame                                 | net.minecraft.entity.item.EntityItemFrame                                            |     18 |
| Minecraft                      | minecraft:leash_knot                                 | net.minecraft.entity.EntityLeashKnot                                                 |      8 |
| Minecraft                      | minecraft:llama                                      | net.minecraft.entity.passive.EntityLlama                                             |    103 |
| Minecraft                      | minecraft:llama_spit                                 | net.minecraft.entity.projectile.EntityLlamaSpit                                      |    104 |
| Minecraft                      | minecraft:magma_cube                                 | net.minecraft.entity.monster.EntityMagmaCube                                         |     62 |
| Minecraft                      | minecraft:minecart                                   | net.minecraft.entity.item.EntityMinecartEmpty                                        |     42 |
| Minecraft                      | minecraft:mooshroom                                  | net.minecraft.entity.passive.EntityMooshroom                                         |     96 |
| Minecraft                      | minecraft:mule                                       | net.minecraft.entity.passive.EntityMule                                              |     32 |
| Minecraft                      | minecraft:ocelot                                     | net.minecraft.entity.passive.EntityOcelot                                            |     98 |
| Minecraft                      | minecraft:painting                                   | net.minecraft.entity.item.EntityPainting                                             |      9 |
| Minecraft                      | minecraft:parrot                                     | net.minecraft.entity.passive.EntityParrot                                            |    105 |
| Minecraft                      | minecraft:pig                                        | net.minecraft.entity.passive.EntityPig                                               |     90 |
| Minecraft                      | minecraft:polar_bear                                 | net.minecraft.entity.monster.EntityPolarBear                                         |    102 |
| Minecraft                      | minecraft:potion                                     | net.minecraft.entity.projectile.EntityPotion                                         |     16 |
| Minecraft                      | minecraft:rabbit                                     | net.minecraft.entity.passive.EntityRabbit                                            |    101 |
| Minecraft                      | minecraft:sheep                                      | net.minecraft.entity.passive.EntitySheep                                             |     91 |
| Minecraft                      | minecraft:shulker                                    | net.minecraft.entity.monster.EntityShulker                                           |     69 |
| Minecraft                      | minecraft:shulker_bullet                             | net.minecraft.entity.projectile.EntityShulkerBullet                                  |     25 |
| Minecraft                      | minecraft:silverfish                                 | net.minecraft.entity.monster.EntitySilverfish                                        |     60 |
| Minecraft                      | minecraft:skeleton                                   | net.minecraft.entity.monster.EntitySkeleton                                          |     51 |
| Minecraft                      | minecraft:skeleton_horse                             | net.minecraft.entity.passive.EntitySkeletonHorse                                     |     28 |
| Minecraft                      | minecraft:slime                                      | net.minecraft.entity.monster.EntitySlime                                             |     55 |
| Minecraft                      | minecraft:small_fireball                             | net.minecraft.entity.projectile.EntitySmallFireball                                  |     13 |
| Minecraft                      | minecraft:snowball                                   | net.minecraft.entity.projectile.EntitySnowball                                       |     11 |
| Minecraft                      | minecraft:snowman                                    | net.minecraft.entity.monster.EntitySnowman                                           |     97 |
| Minecraft                      | minecraft:spawner_minecart                           | net.minecraft.entity.item.EntityMinecartMobSpawner                                   |     47 |
| Minecraft                      | minecraft:spectral_arrow                             | net.minecraft.entity.projectile.EntitySpectralArrow                                  |     24 |
| Minecraft                      | minecraft:spider                                     | net.minecraft.entity.monster.EntitySpider                                            |     52 |
| Minecraft                      | minecraft:squid                                      | net.minecraft.entity.passive.EntitySquid                                             |     94 |
| Minecraft                      | minecraft:stray                                      | net.minecraft.entity.monster.EntityStray                                             |      6 |
| Minecraft                      | minecraft:tnt                                        | net.minecraft.entity.item.EntityTNTPrimed                                            |     20 |
| Minecraft                      | minecraft:tnt_minecart                               | net.minecraft.entity.item.EntityMinecartTNT                                          |     45 |
| Minecraft                      | minecraft:vex                                        | net.minecraft.entity.monster.EntityVex                                               |     35 |
| Minecraft                      | minecraft:villager                                   | net.minecraft.entity.passive.EntityVillager                                          |    120 |
| Minecraft                      | minecraft:villager_golem                             | net.minecraft.entity.monster.EntityIronGolem                                         |     99 |
| Minecraft                      | minecraft:vindication_illager                        | net.minecraft.entity.monster.EntityVindicator                                        |     36 |
| Minecraft                      | minecraft:witch                                      | net.minecraft.entity.monster.EntityWitch                                             |     66 |
| Minecraft                      | minecraft:wither                                     | net.minecraft.entity.boss.EntityWither                                               |     64 |
| Minecraft                      | minecraft:wither_skeleton                            | net.minecraft.entity.monster.EntityWitherSkeleton                                    |      5 |
| Minecraft                      | minecraft:wither_skull                               | net.minecraft.entity.projectile.EntityWitherSkull                                    |     19 |
| Minecraft                      | minecraft:wolf                                       | net.minecraft.entity.passive.EntityWolf                                              |     95 |
| Minecraft                      | minecraft:xp_bottle                                  | net.minecraft.entity.item.EntityExpBottle                                            |     17 |
| Minecraft                      | minecraft:xp_orb                                     | net.minecraft.entity.item.EntityXPOrb                                                |      2 |
| Minecraft                      | minecraft:zombie                                     | net.minecraft.entity.monster.EntityZombie                                            |     54 |
| Minecraft                      | minecraft:zombie_horse                               | net.minecraft.entity.passive.EntityZombieHorse                                       |     29 |
| Minecraft                      | minecraft:zombie_pigman                              | net.minecraft.entity.monster.EntityPigZombie                                         |     57 |
| Minecraft                      | minecraft:zombie_villager                            | net.minecraft.entity.monster.EntityZombieVillager                                    |     27 |
| Mowzie's Mobs                  | mowziesmobs:axe_attack                               | com.bobmowzie.mowziesmobs.server.entity.effects.EntityAxeAttack                      |     15 |
| Mowzie's Mobs                  | mowziesmobs:baby_foliaath                            | com.bobmowzie.mowziesmobs.server.entity.foliaath.EntityBabyFoliaath                  |      1 |
| Mowzie's Mobs                  | mowziesmobs:barako                                   | com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarako                         |      7 |
| Mowzie's Mobs                  | mowziesmobs:barakoan_barakoana                       | com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoanToBarakoana            |      3 |
| Mowzie's Mobs                  | mowziesmobs:barakoan_player                          | com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoanToPlayer               |      6 |
| Mowzie's Mobs                  | mowziesmobs:barakoana                                | com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoana                      |      4 |
| Mowzie's Mobs                  | mowziesmobs:barakoaya                                | com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoaya                      |      5 |
| Mowzie's Mobs                  | mowziesmobs:block_swapper                            | com.bobmowzie.mowziesmobs.server.entity.effects.EntityBlockSwapper                   |     23 |
| Mowzie's Mobs                  | mowziesmobs:boulder                                  | com.bobmowzie.mowziesmobs.server.entity.effects.EntityBoulder                        |     14 |
| Mowzie's Mobs                  | mowziesmobs:dart                                     | com.bobmowzie.mowziesmobs.server.entity.EntityDart                                   |     20 |
| Mowzie's Mobs                  | mowziesmobs:ferrous_wroughtnaut                      | com.bobmowzie.mowziesmobs.server.entity.wroughtnaut.EntityWroughtnaut                |      2 |
| Mowzie's Mobs                  | mowziesmobs:foliaath                                 | com.bobmowzie.mowziesmobs.server.entity.foliaath.EntityFoliaath                      |      0 |
| Mowzie's Mobs                  | mowziesmobs:frostmaw                                 | com.bobmowzie.mowziesmobs.server.entity.frostmaw.EntityFrostmaw                      |      8 |
| Mowzie's Mobs                  | mowziesmobs:frozen_controller                        | com.bobmowzie.mowziesmobs.server.entity.frostmaw.EntityFrozenController              |     18 |
| Mowzie's Mobs                  | mowziesmobs:grottol                                  | com.bobmowzie.mowziesmobs.server.entity.grottol.EntityGrottol                        |      9 |
| Mowzie's Mobs                  | mowziesmobs:ice_ball                                 | com.bobmowzie.mowziesmobs.server.entity.effects.EntityIceBall                        |     17 |
| Mowzie's Mobs                  | mowziesmobs:icebreath                                | com.bobmowzie.mowziesmobs.server.entity.effects.EntityIceBreath                      |     16 |
| Mowzie's Mobs                  | mowziesmobs:lantern                                  | com.bobmowzie.mowziesmobs.server.entity.lantern.EntityLantern                        |     10 |
| Mowzie's Mobs                  | mowziesmobs:naga                                     | com.bobmowzie.mowziesmobs.server.entity.naga.EntityNaga                              |     11 |
| Mowzie's Mobs                  | mowziesmobs:poison_ball                              | com.bobmowzie.mowziesmobs.server.entity.effects.EntityPoisonBall                     |     21 |
| Mowzie's Mobs                  | mowziesmobs:ring                                     | com.bobmowzie.mowziesmobs.server.entity.effects.EntityRing                           |     19 |
| Mowzie's Mobs                  | mowziesmobs:solar_beam                               | com.bobmowzie.mowziesmobs.server.entity.effects.EntitySolarBeam                      |     13 |
| Mowzie's Mobs                  | mowziesmobs:sunstrike                                | com.bobmowzie.mowziesmobs.server.entity.effects.EntitySunstrike                      |     12 |
| Mowzie's Mobs                  | mowziesmobs:super_nova                               | com.bobmowzie.mowziesmobs.server.entity.effects.EntitySuperNova                      |     22 |
| MrCrayfish's Furniture Mod     | cfm:mirror                                           | com.mrcrayfish.furniture.entity.EntityMirror                                         |      1 |
| MrCrayfish's Furniture Mod     | cfm:mountable_block                                  | com.mrcrayfish.furniture.entity.EntitySeat                                           |      0 |
| Multi Mob Core                 | multimob:dummy                                       | net.daveyx0.multimob.entity.EntityDummy                                              |      0 |
| Mystical Agriculture           | mysticalagriculture:inferium_arrow                   | com.blakebr0.mysticalagriculture.entity.arrow.EntityInferiumArrow                    |      0 |
| Mystical Agriculture           | mysticalagriculture:intermedium_arrow                | com.blakebr0.mysticalagriculture.entity.arrow.EntityIntermediumArrow                 |      2 |
| Mystical Agriculture           | mysticalagriculture:prudentium_arrow                 | com.blakebr0.mysticalagriculture.entity.arrow.EntityPrudentiumArrow                  |      1 |
| Mystical Agriculture           | mysticalagriculture:superium_arrow                   | com.blakebr0.mysticalagriculture.entity.arrow.EntitySuperiumArrow                    |      3 |
| Mystical Agriculture           | mysticalagriculture:supremium_arrow                  | com.blakebr0.mysticalagriculture.entity.arrow.EntitySupremiumArrow                   |      4 |
| Natura                         | natura:imp                                           | com.progwml6.natura.entities.entity.passive.EntityImp                                |      2 |
| Natura                         | natura:nitrocreeper                                  | com.progwml6.natura.entities.entity.monster.EntityNitroCreeper                       |      3 |
| NetherEx                       | netherex:blue_fireball                               | logictechcorp.netherex.entity.projectile.EntityBlueFireball                          |      1 |
| NetherEx                       | netherex:brute                                       | logictechcorp.netherex.entity.monster.EntityBrute                                    |     16 |
| NetherEx                       | netherex:coolmar_spider                              | logictechcorp.netherex.entity.monster.EntityCoolmarSpider                            |     15 |
| NetherEx                       | netherex:ember                                       | logictechcorp.netherex.entity.monster.EntityEmber                                    |      9 |
| NetherEx                       | netherex:frost                                       | logictechcorp.netherex.entity.monster.EntityFrost                                    |     17 |
| NetherEx                       | netherex:ghast_queen                                 | logictechcorp.netherex.entity.boss.EntityGhastQueen                                  |     18 |
| NetherEx                       | netherex:ghast_queen_fireball                        | logictechcorp.netherex.entity.projectile.EntityGhastQueenFireball                    |     -1 |
| NetherEx                       | netherex:ghastling                                   | logictechcorp.netherex.entity.monster.EntityGhastling                                |     14 |
| NetherEx                       | netherex:ghastling_fireball                          | logictechcorp.netherex.entity.projectile.EntityGhastlingFireball                     |      0 |
| NetherEx                       | netherex:gold_golem                                  | logictechcorp.netherex.entity.neutral.EntityGoldGolem                                |      5 |
| NetherEx                       | netherex:mogus                                       | logictechcorp.netherex.entity.neutral.EntityMogus                                    |      6 |
| NetherEx                       | netherex:nethermite                                  | logictechcorp.netherex.entity.monster.EntityNethermite                               |     10 |
| NetherEx                       | netherex:obsidian_boat                               | logictechcorp.netherex.entity.item.EntityObsidianBoat                                |      2 |
| NetherEx                       | netherex:pigtificate                                 | logictechcorp.netherex.entity.passive.EntityPigtificate                              |      4 |
| NetherEx                       | netherex:pigtificate_leader                          | logictechcorp.netherex.entity.passive.EntityPigtificateLeader                        |      3 |
| NetherEx                       | netherex:salamander                                  | logictechcorp.netherex.entity.neutral.EntitySalamander                               |      7 |
| NetherEx                       | netherex:spinout                                     | logictechcorp.netherex.entity.monster.EntitySpinout                                  |     11 |
| NetherEx                       | netherex:spore                                       | logictechcorp.netherex.entity.monster.EntitySpore                                    |     13 |
| NetherEx                       | netherex:spore_creeper                               | logictechcorp.netherex.entity.monster.EntitySporeCreeper                             |     12 |
| NetherEx                       | netherex:wight                                       | logictechcorp.netherex.entity.monster.EntityWight                                    |      8 |
| Netherending Ores              | netherendingores:netherfish                          | org.icannt.netherendingores.common.entity.EntityNetherfish                           |    667 |
| Netherending Ores              | netherendingores:primedore                           | org.icannt.netherendingores.common.entity.EntityPrimedOre                            |    668 |
| Primitive Mobs                 | primitivemobs:baby_spider                            | net.daveyx0.primitivemobs.entity.monster.EntityBabySpider                            |     15 |
| Primitive Mobs                 | primitivemobs:bewitched_tome                         | net.daveyx0.primitivemobs.entity.monster.EntityEnchantedBook                         |      5 |
| Primitive Mobs                 | primitivemobs:blazing_juggernaut                     | net.daveyx0.primitivemobs.entity.monster.EntityBlazingJuggernaut                     |     12 |
| Primitive Mobs                 | primitivemobs:brain_slime                            | net.daveyx0.primitivemobs.entity.monster.EntityBrainSlime                            |      7 |
| Primitive Mobs                 | primitivemobs:chameleon                              | net.daveyx0.primitivemobs.entity.passive.EntityChameleon                             |      1 |
| Primitive Mobs                 | primitivemobs:dodo                                   | net.daveyx0.primitivemobs.entity.passive.EntityDodo                                  |     19 |
| Primitive Mobs                 | primitivemobs:festive_creeper                        | net.daveyx0.primitivemobs.entity.monster.EntityFestiveCreeper                        |      9 |
| Primitive Mobs                 | primitivemobs:filch_lizard                           | net.daveyx0.primitivemobs.entity.passive.EntityFilchLizard                           |      6 |
| Primitive Mobs                 | primitivemobs:flame_spewer                           | net.daveyx0.primitivemobs.entity.monster.EntityFlameSpewer                           |     24 |
| Primitive Mobs                 | primitivemobs:flame_spit                             | net.daveyx0.primitivemobs.entity.item.EntityFlameSpit                                |     27 |
| Primitive Mobs                 | primitivemobs:goblin                                 | net.daveyx0.primitivemobs.entity.monster.EntityGoblin                                |     22 |
| Primitive Mobs                 | primitivemobs:grovesprite                            | net.daveyx0.primitivemobs.entity.passive.EntityGroveSprite                           |      4 |
| Primitive Mobs                 | primitivemobs:harpy                                  | net.daveyx0.primitivemobs.entity.monster.EntityHarpy                                 |     23 |
| Primitive Mobs                 | primitivemobs:haunted_tool                           | net.daveyx0.primitivemobs.entity.monster.EntityHauntedTool                           |      3 |
| Primitive Mobs                 | primitivemobs:lily_lurker                            | net.daveyx0.primitivemobs.entity.monster.EntityLilyLurker                            |     13 |
| Primitive Mobs                 | primitivemobs:lost_miner                             | net.daveyx0.primitivemobs.entity.passive.EntityLostMiner                             |     17 |
| Primitive Mobs                 | primitivemobs:mimic                                  | net.daveyx0.primitivemobs.entity.monster.EntityMimic                                 |     20 |
| Primitive Mobs                 | primitivemobs:mother_spider                          | net.daveyx0.primitivemobs.entity.monster.EntityMotherSpider                          |     14 |
| Primitive Mobs                 | primitivemobs:primitive_egg                          | net.daveyx0.primitivemobs.entity.item.EntityPrimitiveThrowable                       |     29 |
| Primitive Mobs                 | primitivemobs:primitive_tnt_primed                   | net.daveyx0.primitivemobs.entity.item.EntityPrimitiveTNTPrimed                       |     26 |
| Primitive Mobs                 | primitivemobs:rocket_creeper                         | net.daveyx0.primitivemobs.entity.monster.EntityRocketCreeper                         |      8 |
| Primitive Mobs                 | primitivemobs:sheepman                               | net.daveyx0.primitivemobs.entity.passive.EntitySheepman                              |     21 |
| Primitive Mobs                 | primitivemobs:skeleton_warrior                       | net.daveyx0.primitivemobs.entity.monster.EntitySkeletonWarrior                       |     11 |
| Primitive Mobs                 | primitivemobs:spider_egg                             | net.daveyx0.primitivemobs.entity.item.EntitySpiderEgg                                |     30 |
| Primitive Mobs                 | primitivemobs:support_creeper                        | net.daveyx0.primitivemobs.entity.monster.EntitySupportCreeper                        |     10 |
| Primitive Mobs                 | primitivemobs:thrown_block                           | net.daveyx0.primitivemobs.entity.item.EntityThrownBlock                              |     28 |
| Primitive Mobs                 | primitivemobs:traveling_merchant                     | net.daveyx0.primitivemobs.entity.passive.EntityTravelingMerchant                     |     18 |
| Primitive Mobs                 | primitivemobs:treasure_slime                         | net.daveyx0.primitivemobs.entity.monster.EntityTreasureSlime                         |      2 |
| Primitive Mobs                 | primitivemobs:trollager                              | net.daveyx0.primitivemobs.entity.monster.EntityTrollager                             |     16 |
| Primitive Mobs                 | primitivemobs:void_eye                               | net.daveyx0.primitivemobs.entity.monster.EntityVoidEye                               |     25 |
| Quark                          | quark:archaeologist                                  | vazkii.quark.world.entity.EntityArchaeologist                                        |     16 |
| Quark                          | quark:arrow_ender                                    | vazkii.quark.misc.entity.EntityArrowEnder                                            |      5 |
| Quark                          | quark:arrow_explosive                                | vazkii.quark.misc.entity.EntityArrowExplosive                                        |      6 |
| Quark                          | quark:arrow_torch                                    | vazkii.quark.misc.entity.EntityArrowTorch                                            |      7 |
| Quark                          | quark:ashen                                          | vazkii.quark.world.entity.EntityAshen                                                |      1 |
| Quark                          | quark:chest_passenger                                | vazkii.quark.management.entity.EntityChestPassenger                                  |     13 |
| Quark                          | quark:colored_item_frame                             | vazkii.quark.decoration.entity.EntityColoredItemFrame                                |      0 |
| Quark                          | quark:dragon_breath_bottle                           | vazkii.quark.misc.entity.EntityDragonBreathBottle                                    |     11 |
| Quark                          | quark:dweller                                        | vazkii.quark.world.entity.EntityDweller                                              |      2 |
| Quark                          | quark:flat_item_frame                                | vazkii.quark.decoration.entity.EntityFlatItemFrame                                   |      9 |
| Quark                          | quark:foxhound                                       | vazkii.quark.world.entity.EntityFoxhound                                             |     21 |
| Quark                          | quark:glass_item_frame                               | vazkii.quark.decoration.entity.EntityGlassItemFrame                                  |     10 |
| Quark                          | quark:gravisand                                      | vazkii.quark.automation.entity.EntityGravisand                                       |     23 |
| Quark                          | quark:leash_knot                                     | vazkii.quark.decoration.entity.EntityLeashKnot2TheKnotting                           |     19 |
| Quark                          | quark:parrot_egg                                     | vazkii.quark.misc.entity.EntityParrotEgg                                             |     14 |
| Quark                          | quark:pickarang                                      | vazkii.quark.world.entity.EntityPickarang                                            |     20 |
| Quark                          | quark:seat                                           | vazkii.quark.vanity.feature.SitInStairs$Seat                                         |     12 |
| Quark                          | quark:soul_powder                                    | vazkii.quark.misc.entity.EntitySoulPowder                                            |      8 |
| Quark                          | quark:stoneling                                      | vazkii.quark.world.entity.EntityStoneling                                            |     17 |
| Quark                          | quark:totem_of_holding                               | vazkii.quark.oddities.entity.EntityTotemOfHolding                                    |     15 |
| Quark                          | quark:wraith                                         | vazkii.quark.world.entity.EntityWraith                                               |      4 |
| Railcraft                      | railcraft:bore                                       | mods.railcraft.common.carts.EntityTunnelBore                                         |     50 |
| Railcraft                      | railcraft:cart_basic                                 | mods.railcraft.common.carts.EntityCartBasic                                          |      1 |
| Railcraft                      | railcraft:cart_bed                                   | mods.railcraft.common.carts.EntityCartBed                                            |     31 |
| Railcraft                      | railcraft:cart_cargo                                 | mods.railcraft.common.carts.EntityCartCargo                                          |     23 |
| Railcraft                      | railcraft:cart_chest                                 | mods.railcraft.common.carts.EntityCartChest                                          |      2 |
| Railcraft                      | railcraft:cart_chest_metals                          | mods.railcraft.common.carts.EntityCartChestMetals                                    |     33 |
| Railcraft                      | railcraft:cart_chest_void                            | mods.railcraft.common.carts.EntityCartChestVoid                                      |     32 |
| Railcraft                      | railcraft:cart_command_block                         | mods.railcraft.common.carts.EntityCartCommand                                        |      6 |
| Railcraft                      | railcraft:cart_furnace                               | mods.railcraft.common.carts.EntityCartFurnace                                        |      3 |
| Railcraft                      | railcraft:cart_gift                                  | mods.railcraft.common.carts.EntityCartGift                                           |     24 |
| Railcraft                      | railcraft:cart_hopper                                | mods.railcraft.common.carts.EntityCartHopper                                         |      5 |
| Railcraft                      | railcraft:cart_jukebox                               | mods.railcraft.common.carts.EntityCartJukebox                                        |     30 |
| Railcraft                      | railcraft:cart_pumpkin                               | mods.railcraft.common.carts.EntityCartPumpkin                                        |     25 |
| Railcraft                      | railcraft:cart_redstone_flux                         | mods.railcraft.common.carts.EntityCartRF                                             |     26 |
| Railcraft                      | railcraft:cart_spawner                               | mods.railcraft.common.carts.EntityCartSpawner                                        |      7 |
| Railcraft                      | railcraft:cart_tank                                  | mods.railcraft.common.carts.EntityCartTank                                           |     27 |
| Railcraft                      | railcraft:cart_tnt                                   | mods.railcraft.common.carts.EntityCartTNT                                            |      4 |
| Railcraft                      | railcraft:cart_tnt_wood                              | mods.railcraft.common.carts.EntityCartTNTWood                                        |     28 |
| Railcraft                      | railcraft:cart_trade_station                         | mods.railcraft.common.carts.EntityCartTradeStation                                   |     34 |
| Railcraft                      | railcraft:cart_work                                  | mods.railcraft.common.carts.EntityCartWork                                           |     29 |
| Railcraft                      | railcraft:cart_worldspike_admin                      | mods.railcraft.common.carts.EntityCartWorldspikeAdmin                                |     20 |
| Railcraft                      | railcraft:cart_worldspike_personal                   | mods.railcraft.common.carts.EntityCartWorldspikePersonal                             |     21 |
| Railcraft                      | railcraft:cart_worldspike_standard                   | mods.railcraft.common.carts.EntityCartWorldspikeStandard                             |     22 |
| Railcraft                      | railcraft:fireproof_item                             | mods.railcraft.common.items.EntityItemFireproof                                      |     91 |
| Railcraft                      | railcraft:firestone                                  | mods.railcraft.common.items.firestone.EntityItemFirestone                            |     90 |
| Railcraft                      | railcraft:locomotive_creative                        | mods.railcraft.common.carts.EntityLocomotiveCreative                                 |     43 |
| Railcraft                      | railcraft:locomotive_electric                        | mods.railcraft.common.carts.EntityLocomotiveElectric                                 |     42 |
| Railcraft                      | railcraft:locomotive_steam_solid                     | mods.railcraft.common.carts.EntityLocomotiveSteamSolid                               |     40 |
| Railcraft                      | railcraft:mow_track_layer                            | mods.railcraft.common.carts.EntityCartTrackLayer                                     |     60 |
| Railcraft                      | railcraft:mow_track_relayer                          | mods.railcraft.common.carts.EntityCartTrackRelayer                                   |     61 |
| Railcraft                      | railcraft:mow_track_remover                          | mods.railcraft.common.carts.EntityCartTrackRemover                                   |     62 |
| Railcraft                      | railcraft:mow_undercutter                            | mods.railcraft.common.carts.EntityCartUndercutter                                    |     63 |
| SecurityCraft                  | securitycraft:bouncingbetty                          | net.geforcemods.securitycraft.entity.EntityBouncingBetty                             |      0 |
| SecurityCraft                  | securitycraft:bullet                                 | net.geforcemods.securitycraft.entity.EntityBullet                                    |      6 |
| SecurityCraft                  | securitycraft:imsbomb                                | net.geforcemods.securitycraft.entity.EntityIMSBomb                                   |      3 |
| SecurityCraft                  | securitycraft:securitycamera                         | net.geforcemods.securitycraft.entity.EntitySecurityCamera                            |      4 |
| SecurityCraft                  | securitycraft:sentry                                 | net.geforcemods.securitycraft.entity.EntitySentry                                    |      5 |
| TekTopia                       | tektopia:architect                                   | net.tangotek.tektopia.entities.EntityArchitect                                       |      6 |
| TekTopia                       | tektopia:bard                                        | net.tangotek.tektopia.entities.EntityBard                                            |     19 |
| TekTopia                       | tektopia:blacksmith                                  | net.tangotek.tektopia.entities.EntityBlacksmith                                      |      4 |
| TekTopia                       | tektopia:butcher                                     | net.tangotek.tektopia.entities.EntityButcher                                         |     11 |
| TekTopia                       | tektopia:captain_aura                                | net.tangotek.tektopia.entities.EntityCaptainAura                                     |     23 |
| TekTopia                       | tektopia:chef                                        | net.tangotek.tektopia.entities.EntityChef                                            |     14 |
| TekTopia                       | tektopia:child                                       | net.tangotek.tektopia.entities.EntityChild                                           |     13 |
| TekTopia                       | tektopia:cleric                                      | net.tangotek.tektopia.entities.EntityCleric                                          |     17 |
| TekTopia                       | tektopia:death_cloud                                 | net.tangotek.tektopia.entities.EntityDeathCloud                                      |     22 |
| TekTopia                       | tektopia:druid                                       | net.tangotek.tektopia.entities.EntityDruid                                           |     18 |
| TekTopia                       | tektopia:enchanter                                   | net.tangotek.tektopia.entities.EntityEnchanter                                       |     12 |
| TekTopia                       | tektopia:farmer                                      | net.tangotek.tektopia.entities.EntityFarmer                                          |      2 |
| TekTopia                       | tektopia:guard                                       | net.tangotek.tektopia.entities.EntityGuard                                           |      5 |
| TekTopia                       | tektopia:lumberjack                                  | net.tangotek.tektopia.entities.EntityLumberjack                                      |      1 |
| TekTopia                       | tektopia:merchant                                    | net.tangotek.tektopia.entities.EntityMerchant                                        |      8 |
| TekTopia                       | tektopia:miner                                       | net.tangotek.tektopia.entities.EntityMiner                                           |      3 |
| TekTopia                       | tektopia:necromancer                                 | net.tangotek.tektopia.entities.EntityNecromancer                                     |     20 |
| TekTopia                       | tektopia:nitwit                                      | net.tangotek.tektopia.entities.EntityNitwit                                          |     16 |
| TekTopia                       | tektopia:nomad                                       | net.tangotek.tektopia.entities.EntityNomad                                           |      9 |
| TekTopia                       | tektopia:rancher                                     | net.tangotek.tektopia.entities.EntityRancher                                         |     10 |
| TekTopia                       | tektopia:spirit_skull                                | net.tangotek.tektopia.entities.EntitySpiritSkull                                     |     21 |
| TekTopia                       | tektopia:teacher                                     | net.tangotek.tektopia.entities.EntityTeacher                                         |     15 |
| TekTopia                       | tektopia:tradesman                                   | net.tangotek.tektopia.entities.EntityTradesman                                       |      7 |
| The Twilight Forest            | twilightforest:adherent                              | twilightforest.entity.EntityTFAdherent                                               |     56 |
| The Twilight Forest            | twilightforest:armored_giant                         | twilightforest.entity.EntityTFArmoredGiant                                           |     53 |
| The Twilight Forest            | twilightforest:bighorn_sheep                         | twilightforest.entity.passive.EntityTFBighorn                                        |      1 |
| The Twilight Forest            | twilightforest:blockchain_goblin                     | twilightforest.entity.EntityTFBlockGoblin                                            |     39 |
| The Twilight Forest            | twilightforest:boggard                               | twilightforest.entity.EntityTFBoggard                                                |     78 |
| The Twilight Forest            | twilightforest:bunny                                 | twilightforest.entity.passive.EntityTFBunny                                          |     17 |
| The Twilight Forest            | twilightforest:castle_guardian                       | twilightforest.entity.finalcastle.EntityTFCastleGuardian                             |     58 |
| The Twilight Forest            | twilightforest:chain_block                           | twilightforest.entity.EntityTFChainBlock                                             |     75 |
| The Twilight Forest            | twilightforest:charm_effect                          | twilightforest.entity.EntityTFCharmEffect                                            |     68 |
| The Twilight Forest            | twilightforest:cube_of_annihilation                  | twilightforest.entity.EntityTFCubeOfAnnihilation                                     |     76 |
| The Twilight Forest            | twilightforest:death_tome                            | twilightforest.entity.EntityTFDeathTome                                              |     22 |
